76885.93858478934,958,2017-05-19 08:02:04.938585+00:50
76886.85263119043,613,2017-05-19 08:02:05.852631+00:50
76887.22383753631,465,2017-05-19 08:02:06.223838+00:50
76888.34767257606,652,2017-05-19 08:02:07.347673+00:50
2953.2040265246314,975,2017-05-19 11:05:37.204027+00:50
13248.408330822032,409,2017-05-19 13:57:12.408331+00:50
13496.118822117034,245,2017-05-19 14:01:20.118822+00:50
19006.226526651863,740,2017-05-19 15:33:10.226527+00:50
19012.236547254422,625,2017-05-19 15:33:16.236547+00:50
19014.613694039752,245,2017-05-19 15:33:18.613694+00:50
19014.81363438316,325,2017-05-19 15:33:18.813634+00:50
19015.52305301109,768,2017-05-19 15:33:19.523053+00:50
19016.05471660201,505,2017-05-19 15:33:20.054717+00:50
19016.186511983058,503,2017-05-19 15:33:20.186512+00:50
19016.587946311643,704,2017-05-19 15:33:20.587946+00:50
19016.719683843767,678,2017-05-19 15:33:20.719684+00:50
19016.898526787827,597,2017-05-19 15:33:20.898527+00:50
19017.07810284073,366,2017-05-19 15:33:21.078103+00:50
19017.878560464433,706,2017-05-19 15:33:21.878560+00:50
19017.938705728367,708,2017-05-19 15:33:21.938706+00:50
19018.211830701195,289,2017-05-19 15:33:22.211831+00:50
19019.617750720696,646,2017-05-19 15:33:23.617751+00:50
19020.325726394873,930,2017-05-19 15:33:24.325726+00:50
19020.624724925423,129,2017-05-19 15:33:24.624725+00:50
19021.069847668037,377,2017-05-19 15:33:25.069848+00:50
19021.467002512487,211,2017-05-19 15:33:25.467003+00:50
19021.974818328617,552,2017-05-19 15:33:25.974818+00:50
19022.518793124065,740,2017-05-19 15:33:26.518793+00:50
19022.833812447272,608,2017-05-19 15:33:26.833812+00:50
19024.60373875896,367,2017-05-19 15:33:28.603739+00:50
19025.932633196466,209,2017-05-19 15:33:29.932633+00:50
19026.74154951617,118,2017-05-19 15:33:30.741550+00:50
19027.105574995618,528,2017-05-19 15:33:31.105575+00:50
19027.461001396998,581,2017-05-19 15:33:31.461001+00:50
19027.850619975,530,2017-05-19 15:33:31.850620+00:50
19028.041582104444,267,2017-05-19 15:33:32.041582+00:50
19028.118512287117,67,2017-05-19 15:33:32.118512+00:50
19029.69013863038,705,2017-05-19 15:33:33.690139+00:50
19030.230602209227,118,2017-05-19 15:33:34.230602+00:50
19031.284513971656,377,2017-05-19 15:33:35.284514+00:50
19032.78262149094,380,2017-05-19 15:33:36.782621+00:50
19033.07956177601,398,2017-05-19 15:33:37.079562+00:50
19034.895953244653,446,2017-05-19 15:33:38.895953+00:50
19036.173655602768,29,2017-05-19 15:33:40.173656+00:50
19036.442656319203,628,2017-05-19 15:33:40.442656+00:50
19036.983022423065,567,2017-05-19 15:33:40.983022+00:50
19037.08159317459,566,2017-05-19 15:33:41.081593+00:50
